title,link,text,is_fake
У блогера Влада Бумаги образовался долг перед ФНС,https://lenta.ru/news/2025/09/14/u-rossiyskogo-blogera-vlada-bumagi-obrazovalsya-dolg-pered-fns/,"У блогера Влада Бумаги появился долг передФедеральной налоговой службой(ФНС). Об этом сообщаетTelegram-канал Baza.
По данным канала, долг составляет два миллиона рублей. В случае неуплаты блогеру грозят штрафы и блокировка счетов.
В 2024 году у нескольких компаний, связанных с ним, были задолженности кредиторам на миллионы рублей. Самый большой долг возник у компании ООО «Бумажная бумага». Он составил более 500 миллионов рублей.
Ранеесообщалось, что стало известно о многомиллионных убытках производящей чипсы от Влада Бумаги компании.",0
Врач назвала причины заподозрить перенесенный на ногах микроинсульт,https://lenta.ru/news/2025/09/13/vrach-nazvala-prichiny-zapodozrit-perenesennyy-na-nogah-mikroinsult/,"Невролог медицинского центра «СМ-Клиника» вСанкт-ПетербургеСветлана Пицуха рассказала, какие симптомы бывают при микроинсульте. Причины заподозрить его врач назвала в разговоре с «Лентой.ру».
Врач объяснила, что под термином микроинсульт обычно подразумевается транзиторная ишемическая атака — временное нарушение мозгового кровообращения. У большинства людей, перенесших микроинсульт, появляется односторонняя мышечная слабость и потеря координации: их походка становится неестественной и неустойчивой, может быть сложно поднять руку или удерживать в ней предметы. Кроме того, возникают нарушение речи: человек не может понять суть разговора, закончить фразу и теряет нить беседы.
К другим частым симптомам микроинсульта относятся необъяснимая тошнота, рвота, сильная головная боль, потеря чувствительности, онемение, покалывание в области лица или конечностей, а также нарушения со стороны зрения. Это может быть туман перед глазами, временная слепота, двоение в глазах или повышенная чувствительность к яркому свету
Она предупредила, что коварство микроинсульта заключается в том, что человек переносит заболевание на ногах, потому что симптомы обычно исчезают самостоятельно в течение трех дней. В результате многие списывают ухудшение самочувствия на усталость, стресс или недосып. Однако, по словам врача, исследования показывают, что у значительной части перенесших микроинсульт людей в дальнейшем развивается полноценный инсульт.
Ранее врач-кардиолог, анестезиолог-реаниматолог Антон Вахляевназвалспособ распознать приближающийся инфаркт. По его словам, предвестником патологии может быть появление болей грудной жабы, то есть стенокардии, и боли за грудиной при физической нагрузке.",0
В российском городе мужчина выстрелил по кафе,https://lenta.ru/news/2025/09/14/strelba/,"ВСанкт-Петербургеполиция задержала мужчину, который выстрелил в сторону кафе. Об этомсообщаетсяв Telegram-канале ГУМВД Россиипо городу и Ленинградской области.
Инцидент произошел в ночь с 13 на 14 сентября у заведения на бульваре Александра Грина. Мужчина произвел выстрел в сторону кафе и повредил стекло и холодильник. Пострадавших в результате случившегося нет.
Правонарушителя задержали, в отношении него было возбуждено уголовное дело по статье 213 УК РФ («Хулиганство»). В квартире задержанного проводится обыск. В ближайшее время мужчину доставят в полицию для проведения необходимых процессуальных действий и избрания меры пресечения.
Ранеестало известно, что жительУлан-Удэоткрыл стрельбу из окна своей квартиры в сторону девочки, которая находилась во дворе дома. В результате ребенок получил ранение в спину.",0
Россияне нашли использованную иглу в подушке известного бренда,https://lenta.ru/news/2025/09/14/rossiyane-nashli-ispolzovannyy-shprits-v-podushke-izvestnogo-brenda/,"ВМосквесемья обнаружила использованную иглу внутри подушки бренда Togas, купленной для себя и детей. Об этомсообщаетTelegram-канал Mash.
По словам пострадавших, игла длиной около пяти сантиметров вылезла спустя несколько месяцев эксплуатации. На экспертизе выяснилось, что она попала внутрь еще на заводе.
Теперь пострадавшие требуют через суд 10 миллионов рублей компенсации за моральный ущерб, а также замену подушки, которая обошлась им почти в 22 тысячи рублей. К иску добавлены требования о неустойке и штрафе.
Адвокат семьи отметил, что представитель Togas в России пытается снять с себя ответственность, заявляя, что магазин работал по франшизе.
Ранее в России покупателижаловалисьна товары популярного ювелирного бренда Sokolov. Кольца Sokolov легко мялись из-за полой конструкции. Компания признала проблему в отдельных изделиях и пообещала компенсировать затраты пострадавшим клиентам.",0
В европейском городе — побратиме Петербурга нашли 400 килограммов кокаина,https://lenta.ru/news/2025/09/14/v-evropeyskom-gorode-pobratime-peterburga-nashli-400-kilogramm-kokaina/,"В порту немецкого города Гамбург (город — побратим российскогоСанкт-Петербурга) нашли 400 килограммов кокаина у двух наркокурьеров. Об этом сообщает телеканалARD.
Полиция попыталась задержать на территории порта двух мужчин, которые находились там незаконно. Уточняется, что они отгружали что-то в спортивных сумках. При задержании один из них смог сбежать от представителей правоохранительных органов, однако позже был задержан.
«В их автомобиле обнаружено крупное количество кокаина», — говорится в сообщении. Его происхождение не уточняется.
Ранее на популярном курортеСША—острове Нантакет(штат Массачусетс) — в сточных водахобнаружиливысокий уровень кокаина. Сообщается, что он на 50 процентов превысил средние по стране значения.",0
Бывший чемпион мира по боксу умер в 46 лет,https://lenta.ru/news/2025/09/14/byvshiy-chempion-mira-po-boksu-umer-v-46-let/,"Бывший чемпион мира по боксу Рики Хаттон умер в возрасте 46 лет. Об этом сообщаетManchester Evening News.
В полиции Манчестера заявили, что тело Хаттона было обнаружено в его доме  утром в воскресенье, 14 сентября. Отмечается, что смерть не была насильственной.
За свою профессиональную карьеру с 1997 по 2012 год Хаттон завоевал титулы IBF и WBA в двух весовых категориях — первом полусреднем и полусреднем весе. В июле 2025 года спортсмен объявил о возвращении на ринг ради боя, который должен был пройти вДубаев декабре, спустя 13 лет после последнего профессионального поединка.",0
МВД посоветовало не игнорировать один вид уведомлений,https://lenta.ru/news/2025/09/14/mvd-posovetovalo-ne-ignorirovat-odin-vid-uvedomleniy/,"Пользователи смартфонов не должны игнорировать автоматические уведомления приложений. С таким призывом выступило Управление по организации борьбы с противоправным использованием информационно-коммуникационных технологий (УБК)МВД РоссиивTelegram-канале «Вестник Киберполиции России».
«Письма о входе в аккаунт, SMS с кодом подтверждения, предупреждения о подозрительной активности могут отвлекать или мешать, но они никогда не появляются без достаточных оснований», — подчеркнули в ведомстве.
В МВД напомнили, что автоматические уведомления используются из соображений безопасности и для соблюдения регуляторных требований, а также снижения финансовых потерь. УБК напомнило пользователям, что соблюдение правил безопасности помогает предотвратить взломы устройств и потерю денег как гражданами, так и юридическими лицами.
«Проще говоря, это ситуация win-win: компания защищает свои активы и репутацию, а пользователи — свои данные и деньги», — резюмировали правоохранители.
Ранее в Центре цифровой экспертизы Роскачестварассказали«Ленте.ру» о новом виде мошенничества с iPhone 17. В Роскачестве рекомендовали совершать покупки только на официальных сайтах и не переводить предоплату частным лицам или на счета микрофинансовых организаций.",0
По российским регионам ударили заморозки,https://lenta.ru/news/2025/09/14/zamorozki-regiony/,"В минувшую ночь по европейской части России ударили заморозки. В каких регионах зафиксировано похолодание, в своемTelegram-канале рассказал ведущий специалист центра погоды «Фобос»Евгений Тишковец.
Ниже нуля упала температура в подмосковных Черустях — там столбики термометров опустились до отметки в минус 0,3 градуса. При этом на базовой столичной метеостанции,ВДНХ, в ночь на воскресенье, 14 сентября, было зарегистрировано 6,7 градуса тепла, а в Бутово — плюс 4 градуса.
Помимо Московской области, заморозки были отмечены еще в десяти регионах России, сообщил синоптик. По его сведениям, на 0,8 градуса ниже нуля температура понизилась в Нижегородской области (в частности, рабочий поселок Воскресенское). В Костромской области в ночные часы похолодало до минус 0,4 градуса (поселок Вохма), в Самарской — до минус 0,6 градуса (поселок Авангард). ВМордовии,город Темников, показатель составил минус 0,7 градуса, вРеспублике Марий Эл(поселок Новый Торъял) — минус 0,1 градуса. Впоселке СанчурскКировской области температура опустилась до минус 0,4 градуса, а вКоми(село Койгородок) — до минус 1 градуса.
В Ульяновской области столбики термометров остановились от отметки в 2,1 градуса ниже нуля. Еще сильнее похолодало в Оренбуржье иБашкирии— там температура составила минус 3 и 3,2 градуса.
Ранее метеорологизаявилио самом засушливом за полтора века начале осени вМоскве. За 146 лет метеонаблюдений в столице еще ни разу не наблюдалось полного отсутствия осадков за первую половину сентября.",0
Соловьев обозначил для себя одно действие после победы России в СВО,https://lenta.ru/news/2025/09/14/soloviev-oboznachil-dlya-sebya-odno-deystvie-posle-pobedy-rossii-na-svo/,"ТелеведущийВладимир Соловьевобещал после победы России в специальной военной операции (СВО) выспаться. Об этом онзаявилв интервью гендиректору телеканала «Спас» и телеведущемуБорису Корчевниковув программе «Судьба человека».
Кроме того, Соловьев после победы пообещал подумать, куда в следующий раз поедет в командировку. Сейчас же, отмечает телеведущий, пишется летопись победы русского народа.
«Мы пишем летопись победы и героизма русского народа. [Когда будет победа], во-первых, я высплюсь. Затем, как ни странно, но, когда ты выполнил большую-большую работу, наступает такой момент, когда, знаешь, опустошение, но это опустошение счастья», — подытожил Соловьев.
Ранее сообщалось, что на Владимира Соловьеваготовилосьпокушение. По данным следствия, подозреваемый с апреля 2024-го по июнь 2025 года планировал покушение на журналиста, сотрудничая с украинскими спецслужбами.",0
В Киев прибыл министр обороны Эстонии,https://lenta.ru/news/2025/09/14/v-kiev-pribyl-ministr-oborony-estonii/,"Министр обороныУкраинывстретился вКиевес главой МинобороныЭстонииХанно Певкуром. Об этом онсообщилв своем официальном Telegram-канале.
Украинский министр подчеркнул, что Эстония остается одним из самых надежных союзников Украины, и поблагодарил ее народ и руководство за значительную поддержку.
На переговорах стороны обсудили двустороннее сотрудничество в сфере обороны и участие Эстонии в международных проектах. Отдельно было отмечено лидерствоТаллинав IT-коалиции, которая финансирует цифровизацию украинской армии, а также вклад эстонской стороны в подготовку украинских военных.
Ранее премьер-министр УкраиныДенис Шмыгальзаявил, что уровень мобилизации Украины достаточен для восполнения потерь и формирования резервов. По его словам, за последний год мобилизационные процессы остаются стабильными и даже демонстрируют рост, что позволяет обеспечивать армию необходимым количеством личного состава.",0
У обвиненного в отмывании денег военблогера нашли три автомобиля премиум-класса,https://lenta.ru/news/2025/09/14/u-obvinennogo-v-otmyvanii-deneg-voenblogera-nashli-tri-avtomobilya-premium-klassa/,"Попавший в скандал с возможным отмыванием денег военблогерРоман Алехинвладел тремя автомобилями премиум-класса. Об этом сообщают «Известия» вTelegram.
По информации издания, Алехин владел следующими транспортными средствами:
«Стоит отметить, что до волонтерской деятельности по сбору помощи бойцам СВО блогер проживал на съемной квартире с матерью», — подчеркнули «Известия».
9 сентября в сетипоявилосьвидео, на котором Алехин обсуждает отмывание денег на помощи бойцам СВО. Сам блогеропровергобвинения и заявил, что до разговора, который записали на камеру, с ним связались представители бизнесмена, которые предложили пожертвовать его фонду крупную сумму.
Ранее Алехинпризналв комментарии «Известиям», что получил повестку по мобилизации и не был направлен в зону боевых действий. Военблогер сослался на перелом позвоночника и порок сердца.",0
Данные о раздаче в Брянске уже заполненных бюллетеней для голосования оказались фейком,https://lenta.ru/news/2025/09/14/dannye-o-razdache-v-bryanske-uzhe-zapolnennyh-byulleteney-dlya-golosovaniya-okazalis-feykom/,"В соцсетях появилось сообщение, что вБрянскев доме-интернате пожилым людям выдают уже заполненные заранее бюллетени.«Судя по фото, брянским пенсионерам выдают бюллетени с уже проставленными галочками напротив ""правильного"" кандидата», —говоритсяв распространяемом сообщении, к которому также прилагается фото пожилых женщин, сидящих в очереди на голосование. На столе перед одной из них лежат бюллетени. На них якобы уже проставлены галочки.
Данный снимок является фейковым. Оригинал былопубликованв группе дома-интерната во «ВКонтакте». В публикации приводится несколько фото, в том числе и распространяемое. На оригинальном снимке можно увидеть, что на столе лежат пустые бюллетени без галочек. Так, можно сделать вывод, что они были дорисованы в фотошопе.
Данные о том, что в брянском доме-интернате для пожилых людей выдают уже заполненные бюллетени, не получили распространения в СМИ.
Материал подготовлен при участии ресурса по борьбе с фейками «Лапша Медиа».",0
В России рассказали об отсутствия общения с Виктором Аном,https://lenta.ru/news/2025/09/14/v-rossii-rasskazali-ob-otsutstviya-obscheniya-s-viktorom-anom/,"Президент Союза конькобежцев РоссииНиколай Гуляеврассказал, что не общается с шестикратным олимпийским чемпионом по шорт-трекуВиктором Аном. Его слова приводитТАСС.
«Он сейчас сидит в своей стране, и местные условия не предполагают общение», — заявил Гуляев. Он добавил, что в России его были бы рады увидеть, но это невозможно.
Ранее Гуляеврассказал, что семья Ана подвергается гонениям в Южной Корее. По его мнению, спортсмена не любят за то, что он успешно выступал в России.
Ан получил российское гражданство в 2011 году. Будучи трехкратным олимпийским чемпионом в составе южнокорейской сборной, спортсмен позже завоевал еще три золотые медали, уже защищая цвета российского флага. Спортсмен завершил карьеру в 2020 году.",0
Еще одна страна НАТО ограничит доступ детям в соцсетях,https://lenta.ru/news/2025/09/14/esche-odna-strana-nato-ogranichit-dostup-detyam-v-sotssetyah/,"Турциязапретит социальные сети для лиц младше 16 лет. Об этом сообщает местный телеканалNTV Haber.
Сообщается, что правительство завершило работу над документами, касающимися преступлений, совершаемых детьми. В их числе есть пункт, который запрещает лицам младше 16 лет использовать аккаунты в социальных сетях, уточняет телеканал.
Турция является членомблока НАТО. В июле в другой стране — участнице альянса,Великобритании, вступили новые положения «Закона о безопасности в интернете». Теперь обязательными являются механизмы проверки возраста посетителей сайтов.
Ранее член Общественного совета при Минцифры России член Ассоциации юристов России Ольга Бороненко, комментируя рост числа задержаний по обвинениям, связанным с публикациями в интернете, в Великобританиизаявила, что страны Запада демонстрируют двойные стандарты. По ее словам, у себя любые ограничения свободы слова они подают как «защиту общества», а малейшие инициативы в России объявляют угрозой демократии.",0
Число жертв «революции зумеров» увеличилось,https://lenta.ru/news/2025/09/14/chislo-zhertv-revolyutsii-zumerov-uvelichilos/,"Число жертв антикоррупционных протестов вНепале, ставших известными как «революция зумеров», увеличилось до 72 человек. Об этом заявил представитель Министерства здравоохранения Пракаш Будатоки, передаетReuters.
По словам чиновника, спасательные службы продолжают находить тела в процессе разбора завалов разрушенных торговых центров и других зданий. Отмечается, что сооружения были повреждены в результате пожаров и других видов нападений.
9 сентября в Непалевспыхнулимассовые протесты из-за решения властей заблокировать западные онлайн-платформы. Участники акций, получивших название «протесты поколения Z», начали брать штурмом правительственные здания и резиденции министров.
Ключевым центром принятия решений протестующимиоказалсямессенджер Discord. Граждане страны постоянно обсуждают будущее страны в чате, который организовали члены общественной организации Hami Nepal.",0
Уехавшая в США звезда «Кухни» заработает миллионы рублей на курсах актерского мастерства,https://lenta.ru/news/2025/09/14/uehavshaya-v-ssha-zvezda-kuhni-zarabotaet-milliony-rubley-na-kursah-akterskogo-masterstva/,"АктерАндрей Бурковский, известный по скетч-шоу «Даешь молодежь!» и сериалу «Кухня», в ближайший месяц будет проводить курсы актерского мастерства вВеликобритании. Об этомсообщаетTelegram-канал Shot.
Обучение пройдет вЛондонедля группы из 16 человек, каждый из которых заплатил по 850 фунтов (около 96 тысяч рублей). Таким образом, за месяц артист заработает около 2 миллионов рублей. На курсах Бурковский обещает поделиться приемами актерской работы в театре и кино, основанными на системе Станиславского, а также помочь развить уверенность на сцене и внутренний диалог. Занятия включают 10 сессий, рассчитанных на интенсивную практику.
Совместно с ним в Лондоне работает режиссерАлександр Молочников. Вместе они представили спектакль Seagull True Story, премьера которого собрала многих российских знаменитостей, включаяКсению Собчак. Постановка будет идти в британской столице месяц. В одной из сцен Бурковский появляется перед публикой на плечах нескольких темнокожих актеров, что стало одной из самых обсуждаемых деталей спектакля.
Ранеестало известно, что другая звезда «Кухни», актриса и телеведущаяМария Горбань, подарила мужу подержанный Porsche 911 Carrera 4S синего цвета.",0
Россиянам назвали три самых выгодных способа инвестирования сбережений,https://lenta.ru/news/2025/09/14/sposobi-investirovaniya-sberezheniy/,"Краткосрочные рублевые депозиты — самый выгодный способ вложения средств сегодня, считает заведующий лабораторией анализа институтов и финансовых рынков Института прикладных экономических исследованийРАНХиГСАлександр Абрамов. Своим мнением экономист поделился в разговоре с «Лентой.ру».
«Мне кажется, что самыми выгодными остаются краткосрочные депозиты, рублевые. Также это паевые фонды облигаций. И, пожалуй, это золотые фонды. Но прежде всего это первые два способа», — высказался о трех самых выгодных вариантах инвестирования Абрамов.
РанееБанк Россииустановилофициальный курс доллара на 13-15 сентября на уровне 84,38 рубля, а евро опустил до 99,33 рубля. По сравнению с курсом 11 сентября американская валюта потеряла 1,28 рубля, европейская снизилась на 41 копейку.
Совет директоров Банка России по итогам заседания в пятницу, 12 сентября,принялрешение снизить ключевую ставку на один процентный пункт, до 17 процентов годовых.",0
Крокодил утащил престарелого мужчину,https://lenta.ru/news/2025/09/14/krokodil-utaschil-prestarelogo-muzhchinu/,"В малайзийском штате Саравак престарелый мужчина пропал после нападения крокодила. Об этомсообщаетиздание Sarawak Tribune.
80-летнего Туаха Ламата в последний раз видели 9 сентября у пристани рядом с домом. Позже родственники нашли на берегу его полотенце и шлепанцы.
Жители села, где жил Ламат, прочесали реку на лодках. Затем к поискам подключилась пожарно-спасательная служба. Найти пропавшего пока не удалось.
Ранеесообщалось, что вИндиимужчина вступил в схватку с крокодилом, напавшим на его мать. Он отбил женщину у хищника при помощи палки.",0
Обновление Android превратило смартфоны в «кирпичи»,https://lenta.ru/news/2025/09/14/android-obnovl/,"Смартфоны массово превращаются в «кирпичи» после очередного обновления Android. На такую проблемы жалуются тысячи пользователей, передаетTelegram-канал Shot.
Как пишет канал, поломки у обладателей моделейGooglePixel 8, 9, 10 и 10 pro возникли после обновления Android 16 QPR1, которое вышло 3 сентября. После установки обновления, по словам пользователей, на экране мобильного появляется белый шум, а во время съемки видео камера искажает картинку. Кроме того, обновление опустошает галерею, нарушает работу банковских приложений и Bluetooth, из-за чего не подключаются смарт-часы и наушники. В худшем случае телефон вовсе не реагирует на кнопку включения.
Иногда реанимировать телефон помогает обычная перезагрузка либо откат до предыдущей версии через системные настройки. Сервисные центры оценивают ремонт устройства в сумму около 10 тысяч рублей.
Ранеесообщалосьо срочном выпуске обновления для iPhone 12 по требованиям властейЕвросоюза. О повышенном электромагнитном излучении от смартфона стало известно еще в 2023 году, когда его продажизапретиливо Франции.",0
Памфилова назвала число проголосовавших на выборах россиян,https://lenta.ru/news/2025/09/14/progolosovali/,"ГлаваЦентральной избирательной комиссии(ЦИК)Элла Памфиловараскрыла число россиян, которые проголосовали на выборах разного уровня. Ее слова передаетТАСС.
Памфилова сообщила, что более 16 миллионов россиян уже отдали свои голоса. Еще свыше 1,4 миллиона человек проголосовали дистанционно, уточнила глава ЦИК.
Ранее Памфиловавысказаласьо жалобах на выборах, подчеркнув, что их практически нет. Также она назвала количество фейков в ходе избирательных кампаний в регионах страны минимальным.
Перед этим Памфиловазаявилао беспрецедентной атаке на ресурсы ЦИК. Утверждалось, что всего было зафиксировано около 290 тысяч атак на портал комиссии.
Единый день голосованияпроходитв России с 12 по 14 сентября. Граждане должны выбрать глав 21 субъекта Российской Федерации, депутатов законодательных собраний и органов местного самоуправления.",0
Украинского порноактера не смогли депортировать из России,https://lenta.ru/news/2025/09/14/ukrainskogo-pornoaktera-ne-smogli-deportirovat-iz-rossii/,"Задержанного вСанкт-Петербургепорноактера сУкраиныРуслана Т. не смогли выслать из России за нарушение правил миграции. Об этом сообщает «Осторожно, новости» вTelegram.
Как рассказали друзья 28-летнего украинца, 26 августа сотрудники патрульно-постовой службы задержали его во время распития пива во дворе дома. При проверке документов выяснилось, что у мужчины отсутствуют разрешающие проживание на территории России документы. В настоящее время он ожидает дальнейшего решения в центре содержания иностранцев в Красном Селе.
Руслан Т. приехал из Харьковской области в Петербург в начале 2020 года ради карьеры порноактера. За пять лет нахождения в России мужчина не оформил разрешение на проживание в стране, откладывая поход в миграционные органы. Его депортация на Украину невозможна из-за боевых действий.
Ранее депортированные из России украинцыустроилиголодовку на границеГрузии. Отмечалось, что таким образом они хотели найти поддержку посольства Украины вТбилиси, чтобы скорее вернуться на родину, а также привлечь вниманиеМеждународного комитета Красного Крестак своей проблеме.",0
Польша не нашла нарушений воздушного пространства страны,https://lenta.ru/news/2025/09/14/polsha-ne-nashla-narusheniy-vozdushnogo-prostranstva-strany/,"Польшане нашла подтверждений возможного нарушения воздушного пространства страны, о чемсообщилоОперативное командование Вооруженных сил страны.
Там отметили, что приняли «возможные меры для подтверждения показаний радиолокационных систем о возможном нарушении» из-за военной активности 13 сентября. «Предпринятые действия не подтвердили показания наших систем и, следовательно, не подтвердили факта нарушения воздушного пространства Польши», — указали военные.
Командование пояснило, что подобные показания могли быть связаны с погодными условиями, но потребовали нашей реакции из-за наличия объектов вблизи нашей границы.
Ранее министр обороныРумынииЙонуц Моштянураскрылподробности инцидента с беспилотником. По его словам, БПЛА, нарушивший воздушное пространство страны и, возможно, принадлежащий России, не был сбит. «Радары обнаружили его и показали, как он приближается к нашему воздушному пространству. Самолеты поднялись в воздух и увидели его, они были близки к тому, чтобы сбить его. Дрон летел очень низко, но в какой-то момент он улетел в сторонуУкраины», — высказался он.
В ночь с 9 на 10 сентября инцидент с БПЛАпроизошелв Польше: в небе зафиксировали 19 дронов. ВВаршавеобвинили в случившемсяРФ. Комментируя инцидент,Минобороны Россиизаявило, что поражение объектов на польской территории не планировалось.",0
Зафиксированы массированные кибератаки на системы голосования,https://lenta.ru/news/2025/09/14/zafiksirovany-massovye-kiberataki-na-sistemy-golosovaniya/,"Роскомнадзорзафиксировал в воскресенье 14 сентября 99 DDoS-атак на ресурсы ЦИК, ДИТМосквыи систему дистанционного электронного голосования, сообщаетРИА Новости.
Об этом заявил представитель Роскомнадзора Александр Ижко в информационном центре ЦИК. Общая продолжительность DDoS-атак составила 3 часа 40 минут.
Напомним, что 14 сентября в Россиистартовалпоследний день выборов в рамках Единого дня голосования. Жители страны могут принять участие в выборах губернаторов, депутатов региональных парламентов и других чиновников.
Ранее, в начале сентября, DDoS-атакамподверглисьвеб-ресурсы Восточного экономического форума. За двое суток было зафиксировано три мощные атаки, которые удалось отразить в автоматическом режиме.",0
Итальянец выступил за Россию на чемпионате по рытью могил,https://lenta.ru/news/2025/09/14/priklyucheniya-italyantsa-za-rossiyu/,"ГражданинИталиипринял участие в международном чемпионате по рытью могил вВенгриив составе команды России. Об этом рассказалTelegram-каналу «Подъем» директор Новосибирского крематория Борис Якушин.
По его словам, иностранец оказался в составе российской команды из-за сложностей с получением шенгенских виз по «предложению коллег». «Один итальянец и один русский, который живет и работает в Италии. Ребята молодые, такие очень очаровательные, непосредственные», — рассказал он.
Директор Новосибирского крематория отметил, что зрители поддерживали команду, несмотря на последнее место. «Отношение, наверное, к России даже от этого лучше стало, потому что все-таки принято Россию представлять такой агрессивной страной, а здесь Россию представлял итальянец, это немножко открытие такое», — резюмировал Якушин.
Ранее участники из России впервыеприехалина международный чемпионат по рытью могил. По словам участников турнира, такие соревнования помогают привлечь внимание к профессии.",0
