title,link,text,is_fake
Выведенные в лаборатории ЦРУ комары-русофобы оказались неспособны отличить русских от украинцев,https://panorama.pub/news/vyvedennye-v-laboratorii-cru-komary,"В США провалился секретный проект ЦРУ по созданию генетически модифицированных комаров, запрограммированных на уничтожение исключительно граждан Российской Федерации. Насекомые-патриоты, как их окрестили в кулуарах Лэнгли, проявили неожиданную политнекорректность.По словам источника в разведывательном управлении, задачей проекта «Москитная демократия» было создание биологического оружия, способного избирательно поражать граждан России, оставляя в неприкосновенности подданных других государств. Однако в ходе полевых испытаний выяснилось, что комары неспособны отличать русских от украинцев, белорусов и даже некоторых финнов. Программа была окончательно свёрнута после того, как комар укусил посла Израиля в США Давида Соломоновича Бернштейна.Эксперты объясняют неудачу «генетической близостью» целевых групп.«Видимо, для комара все славяне на одно лицо», – заявил профессор энтомологии Иван Ким.Проект был заморожен, а генетически модифицированные комары выпущены на волю в штате Флорида, где они теперь с одинаковым энтузиазмом кусают американских туристов и кубинских эмигрантов.",1
Директор ЦЕРН: «Мы вас обманывали – бозона Хиггса не существует»,https://panorama.pub/news/direktor-cern-my-vas-obmanyvali,"Генеральный директор Европейской организации по ядерным исследованиям (ЦЕРН) Фабиола Джанотти рассказала о крупном мошенничестве в науке. По словам чиновницы, Большой адронный коллайдер не исполнял заявленные функции – испытания в нём не проводились, а деньги были освоены заинтересованными лицами.«Да вы и сами видели, вернее не видели протон-фотонные столкновения, так же как и фотон-адронные столкновения. Их результаты были сфальсифицированы», – сказала Джанотти.Физик также заявила, что существование бозона Хиггса – тоже блеф.«Мы вас обманывали – бозона Хиггса не существует. Неужели кто-то может поверить в существование частицы, живущей одну септиллионную долю секунды? Хотя пиар был качественный», – добавила директор ЦЕРН.В заключении брифинга Джанотти сообщила, что ремонты БАК проводили «специалисты из Средней Азии», а не заявленные учёные.",1
Российский искусственный интеллект научился пить водку,https://panorama.pub/news/rossijskij-iskusstvennyj-intellekt-naucilsa-pit,"В федеральном исследовательском институте «Сколтех» состоялась презентация новой отечественной нейросети «Полугар», которая станет незаменимым помощником россиян в повседневных делах.Искусственный интеллект сможет составить расписание на день, оформить заказ на доставку продуктов, помочь решить рабочие задачи и выполнить тысячи других заданий. Как подчеркнули в «Сколтехе», нейросеть была создана трудами исключительно отечественных программистов и ничем не уступает зарубежным аналогам.«В чём-то мы даже превосходим американские и китайские решения. Например, «Полугар» умеет пить водку – напиток вливается в специальную ёмкость, после чего нейронка его перерабатывает. Выпить она может до литра крепенького, потом вырубается», – сказал руководитель проекта Гамлет Лероян.Стоимость базовой подписки на отечественный ИИ составляет 3 тысячи рублей в месяц. Если же требуется полная интеграция нейросети с «умным домом» и владельцем (в том числе для употребления спиртных напитков), то придётся приобрести дополнительное оборудование стоимостью 100 тысяч рублей.",1
«Роскосмос» изучает возможность использования спутниковых технологий для окрашивания пасхальных яиц в отдалённых регионах,https://panorama.pub/news/roskosmos-rassmatrivaet-vozmoznost-ispolzovania-sputnikovyh,"Государственная корпорация «Роскосмос» изучает возможность применения спутниковых технологий для равномерного окрашивания пасхальных яиц в отдаленных и труднодоступных сельских районах России.Проект предполагает использование модифицированного микроволнового излучения для нанесения красителей на яйца непосредственно в хозяйствах, что, по мнению разработчиков, позволит снизить логистические издержки и обеспечить доступность традиционных пасхальных атрибутов для всех граждан.«Мы рассматриваем различные варианты использования космических технологий для решения социально значимых задач, – заявил представитель «Роскосмоса». – Идея находится на стадии предварительной проработки. Речь идет о контролируемом воздействии микроволнового диапазона, которое позволит равномерно закрепить краситель на поверхности яйца без ущерба для его пищевых качеств».Вместе с тем, эксперты высказывают опасения относительно безопасности и экономической целесообразности проекта.«Необходимо провести тщательные исследования воздействия микроволнового излучения на пищевые продукты и окружающую среду», – отмечает жительница села Берёзовка, Воронежской области, Мария Загорулько.В то же время протоиереи считают, что яйца, окрашенные из космоса, не нужно отдельно освящать из-за близости спутников к небесной тверди.",1
Германия потребовала у NASA вернуть архив Вернера фон Брауна и бесплатно отправить на Луну немецких астронавтов,https://panorama.pub/news/vy-okazalis-v-kosmose-blagodara,"Заместитель министра экономического сотрудничества и развития ФРГ Йен Зигмунд в эфире телеканала Das Erste обратился к руководству США и NASA с требованием незамедлительно начать подготовку к полёту на Луну немецких астронавтов.Как подчеркнул политик, экспедиция должна быть организована исключительно за счёт американского бюджета – по его словам, это будет «компенсация Вашингтона за использование немецких технологий во время космической гонки с СССР».«Я хотел бы напомнить американцам, что вы оказались в космосе благодаря технологиям Третьего Рейха. Вернер фон Браун дал вам всё – без него и его разработок вы бы полетели в космос в 1975 или 1980 году. Вы всё сделали за наш счёт, в то время как у СССР такой опоры не было», – сказал чиновник.Также замминистра потребовал у Вашингтона вернуть архив фон Брауна – материалы станут основной для нового берлинского музея, посвящённого вкладу немецких учёных в научно-технический прогресс США.",1
"Берестяные грамоты — это перфокарты. Учёные нашли компьютер, созданный в Великом Новгороде тысячу лет назад",https://panorama.pub/news/berestanye-gramoty---eto,"В Великом Новгороде завершил работу международный конгресс «Научно-технический прогресс на Руси», в работе которого приняли участие порядка 300 учёных из России, Белоруссии, Венгрии, КНДР и Ирана.Знаковым событием мероприятия стал доклад академика РАЕН Ивана Сенеус-Рюрика, посвящённый передовым технологиям Великого Новгорода – оказалось, что берестяные грамоты служили в роли перфокарт и использовались в средневековых бухгалтерских машинах (табуляторах) и компьютерах.«Русские купцы ещё в X веке использовали технологии, созданные на коллективном Западе только в XX столетии. Новгородские умельцы ещё в 950-м году разработали и изготовили компьютер, который мы нашли в ходе недавних раскопок», – сказал историк.Учёным пока не удалось полностью расшифровать древнерусский код, однако в ближайшее время специалисты планируют совершить прорыв в своих исследованиях благодаря использованию искусственного интеллекта. Затем историки воссоздадут работающий прототип древнерусского компьютера и либо передадут его в дар музею Новгородского кремля, либо задействуют в целях импортозамещения – в зависимости от того, насколько мощным он окажется.",1
РАЕН признала математику лженаукой,https://panorama.pub/news/raen-matematika,"Комиссия Российской академии естественных наук по борьбе со лженаукой удовлетворила запрос общественного движения «Русская соборность» о признании математики «несостоятельным и не представляющим общественной значимости учением».Общественники считают, что в российских школах и высших учебных заведениях надо ограничить преподавание математических наук, а преподавателей следует направить на курсы переподготовки.«Математика – это колдовское учение, изобретённое средневековыми алхимиками для создания мифического философского камня. Если сама цель греховна, то что можно сказать об инструментах для её достижения?» – комментирует решение академик РАЕН Михаил Цибулькин.В РАЕН предлагают вместо математики изучать в школах историю, причём «подлинную». Вдобавок эксперты академии считают, что это позволит повысить ВВП как минимум на 30%.«Отказ от математики позволит повысить эффективность производства товаров и услуг и послужит надёжной основой для пятой индустриальной революции», – постановили учёные.",1
"Китайский зонд выгравирует на Луне лик Сталина, который будет виден с Земли",https://panorama.pub/news/kitajskij-zond-vygraviruet-na-lune,"Китай объявил о планах выгравировать гигантский портрет Иосифа Сталина на поверхности Луны. По утверждениям чиновников, портрет будет виден с Земли невооружённым глазом.Гравировку выполнят с помощью лазерного резака, установленного на борту зонда. По предварительным расчётам, портрет займёт около 10% видимой стороны Луны и включит в себя знаменитую трубку Сталина и его фирменный прищур. За счёт глубокого рельефа изображение будет хорошо видно даже днём.Проект планируют завершить к 2030 году, чтобы приурочить его к столетию первого пятилетнего плана СССР.«Мы уверены, что лунный лик Сталина станет символом единства социалистических народов и вдохновит новые поколения на великие свершения», – высказался глава Китайского космического агентства Ли Куньмин.",1
"Комиссия РАН по борьбе с лженаукой самораспустилась после того, как у восьми академиков сбылись гороскопы",https://panorama.pub/news/komissia-ran-po-borbe-s,"Российская академия наук (РАН) осталась без главного борца с мракобесием: комиссия по борьбе с лженаукой и фальсификацией научных исследований объявила о самороспуске. Причиной стало то, что у восьми членов комиссии сбылись астрологические прогнозы, опубликованные в газете «Оракул».«Мы больше не можем отрицать очевидное, – заявил бывший глава комиссии, академик Евгений Кругляков. – Звёзды не врут! Они знают о нас больше, чем мы сами».По словам Круглякова, у него сбылся прогноз о внезапном повышении артериального давления и встрече с «темноволосой незнакомкой, которая изменит его жизнь». У других членов комиссии сбылись прогнозы о выигрыше в лотерею, повышении по службе и встрече с инопланетянами.В РАН сообщили, что вместо ликвидированной будет создана новая структура – комиссия по изучению паранормальных явлений и связям с космосом.",1
Кафедра теологии МГУ аннулировала две диссертации из-за отсутствия исповеди перед защитой,https://panorama.pub/news/kafedra-teologii-mgu-annulirovala-dve,"Кафедра теологии Московского государственного университета (МГУ) отозвала две диссертации, защищённые в этом году, из-за того, что их авторы не прошли обряд исповеди перед защитой. Об этом сообщил официальный представитель кафедры, подчеркнув, что без духовного очищения научная работа не имеет ценности.«Мы требуем от наших студентов не только глубоких знаний в области теологии, но и высокой нравственности, – заявил заведующий кафедрой православной герменевтики, протоиерей Владимир. – Исповедь – это важный этап духовного становления, без которого невозможно понять истинный смысл веры».По словам протоиерея, диссертации были посвящены сложным вопросам православной догматики, и их авторы, не прошедшие исповедь, «создали работы без Божьей искры».Авторы отозванных диссертаций заявили, что намерены обжаловать решение кафедры в епархиальном суде.",1
Русские космонавты отправились в экспедицию для ремонта небесной оси,https://panorama.pub/news/russkie-kosmonavty-otpravilis-v-ekspediciu,"Император Владимир лично прибыл на космодром Северо-Южный, где стартовала экспедиция, призванная ликвидировать масштабную оказию во Вселенной.По вине американских астронавтов во время полёта на Марс их «Шаттл» имел неосторожность повредить небесную твердь, засим были обнаружены ранее не существовавшие пустоты на небосводе. Именно эти отверстия привели к сходу орбиты Земли-матушки с правильной траектории. Сегодня угроза существованию человечества отсутствует, но наша планета хаотически бороздит просторы Вселенной.Учёные мужи из РАЕН забили тревогу и призвали немедленно починить небесную ось. Предложив такую инициативу коллегам из других стран и не найдя отклика и финансирования, Император принял решение произвести ремонт самостоятельно.«Не волнуйтесь, Великий Государь, у меня в наделе крыша постоянно протекает, но я всегда всё заделывал» , – заверил самодержца руководитель экспедиции, боярин Лоза.Вместе с ним чинить небесную ось вылетели лучшие естествознатели империи –  бояре Фёдор Рассолов и Савелий Гречкин, авторы большинства изобретений на Руси.",1
Эсперанто оказался диалектом старобурятского языка,https://panorama.pub/news/esperanto-okazalsa-dialektom-staroburatskogo-azyka,"Международная лингвистическая комиссия опубликовала результаты 20-летнего исследования происхождения искусственных языков. Согласно выводам учёных, эсперанто, считавшийся изобретением польского окулиста Людвика Заменгофа, на самом деле представляет собой слегка видоизменённый диалект старобурятского языка.«На берегу Байкала мы обнаружили древнюю берестяную грамоту XIII века, в которой фраза «Saluton, kiel vi fartas?» использовалась бурятскими шаманами при встрече с духами», – заявил профессор Багдорджи Бадмаев из Института лингвистических сенсаций.Согласно исследованию, Заменгоф, путешествуя по Сибири в 1885 году, провел три недели в юрте бурятского мудреца, который научил его «тайному языку предков». Вернувшись в Варшаву, окулист лишь слегка модифицировал произношение и выдал язык за собственное изобретение.«Если вы произнесете слово «esperanto» с правильным бурятским акцентом, получится «эш-пэр-антэ», что в переводе со старобурятского означает «говорящий с духами степей», – пояснил профессор.Наиболее убедительным доказательством стало обнаружение в старобурятском языке суффикса -oj для образования множественного числа и префикса mal- для обозначения противоположности – ключевых особенностей эсперанто.Международная ассоциация эсперантистов в связи с открытием допустила перенос штаб-квартиры из Роттердама в Улан-Удэ. Кроме того, во флаг ассоциации могут добавить изображение бурятской юрты.",1
Учёные: российские коты устойчивы к алкоголю и не страдают от похмелья  ,https://panorama.pub/news/ucenye-rossijskie-koty-ustojcivy,"В инновационном центре «Сколково» завершилось исследование, которое доказало, что российские коты обладают способностью устойчиво переносить алкоголь. В отличие от своих зарубежных собратьев, отечественные хвостатые не испытывают похмелья даже после употребления значительных доз спиртного.В исследовании участвовали коты из разных регионов России, а также их собратья из США, Турции, Китая, Казахстана и Армении. Российские коты демонстрировали не только устойчивость к алкоголю, но и сохраняли бодрость духа, продолжая ловить мышей и мурлыкать даже после употребления эквивалента бутылки водки на человека.«Русские коты, как и их хозяева, имеют особый ген, доставшийся от предков. На Руси хозяева часто угощали своих питомцев пивом, вином и медовухой», – заявил доктор биологических наук Аркадий Косоротов.Учёные также отметили, что зарубежные коты, напротив, демонстрировали полную неспособность справляться с мизерными объёмами спиртного. После минимальных доз они впадали в состояние апатии и отказывались выполнять даже базовые функции.Для продолжения научных изысканий чиновники пообещали выделить из бюджета ещё 50 млрд рублей. На эти средства будут закуплены коты из Южной Америки, Африки и Австралии.",1
"Туркменские учёные выяснили, что конь лягает человека в голову, когда тот находится слишком близко к задним ногам",https://panorama.pub/news/turkmenskie-ucenye-vyasnili-cto-kon,"Туркменские учёные из Института коневодства имени С.А. Ниязова совершили прорыв в области зоологии, раскрыв механизм нанесения копытного удара в голову человека. Результаты многолетних исследований показали, что чаще всего лошадь совершает такое действие, когда человек находится слишком близко к её задним ногам.В ходе эксперимента, проведённого под руководством доктора всех наук Гурбангулы Бердымухамедова, учёные использовали 15 ахалтекинских скакунов и группу добровольцев, облаченных в специальные защитные шлемы.«В ходе многолетних исследований мы установили, что при приближении человека к задней части лошади на критическое расстояние происходит активация спинномозговых рефлексов, приводящая к непроизвольному копытному удару в область головы», – заявил Бердымухамедов.Ветеринарный врач Айджерен Атаева в комментарии для ИА «Панорама» отметила, что это открытие имеет важное практическое значение для предотвращения травм на конюшнях.«Теперь мы можем с уверенностью сказать, что не следует подходить к лошади сзади», – подчеркнула специалист.",1
Хумус изобрёл Афанасий Никитин: учёные поставили точку в многовековом споре,https://panorama.pub/news/humus-izobrel-afanasij-nikitin-ucenye,"Российские учёные заявили, что хумус был изобретён русским путешественником и купцом Афанасием Никитиным – таким образом, можно говорить о конце многолетнего спора между арабскими и еврейскими кулинарными историками, которым теперь «следует совместно чествовать русского первооткрывателя».Глава центра исторических инноваций МГУ профессор Захар Пересветов представил неопровержимые доказательства, основанные на анализе берестяных записей Никитина.«Нам доподлинно известно, что именно Афанасий Никитин первым придумал сочетать нут, кунжутную пасту и специи, создав тем самым прототип современного хумуса», – заявил специалист.По версии исследователей, изначально блюдо называлось «гороховая толчёнка по-тверски», но жители территорий, где путешествовал Никитин, не смогли выговорить название и сократили его до «хумус». В подтверждение своей теории учёные указывают на страницу автобиографии купца с рецептом «толчёного гороху с чесноком заморским».В честь этого исторического события возле одной из крупнейших лагманных в Москве будет воздвигнут памятник Афанасию Никитину, держащему в руках тарелку с хумусом.",1
После визита стоматологов в МГУ завершила работу кафедра польского языка,https://panorama.pub/news/posle-vizita-stomatologov-zaversila-rabotu,"Кафедра польского языка и литературы МГУ прекратила свою работу после того, как весь преподавательский состав в рамках добровольно-принудительной диспансеризации посетил стоматологический кабинет.В течение нескольких дней специалисты установили преподавателям новые коронки и виниры, но главным препятствием для продолжения изучения правильного произношения польских слов стал исправленный прикус – теперь у лингвистов не получается произносить наиболее характерные для славянского языка звуки «бж» и «пш».Заведующая кафедрой Галина Ольбрыжская пыталась провести лекцию о творчестве Адама Мицкевича, но смогла произнести только «дзень добры» и «до видзенья», после чего была вынуждена перейти на язык жестов.Администрация вуза рассматривала возможность преподавания польского языка исключительно в письменной форме или с использованием субтитров, но после переговоров со стомалогами от идеи отказалась – доктора отказались возвращать неправильный прикус педагогам, сославшись на постановление Минздрава.",1
"Российские учёные доказали, что Большой взрыв произошёл из-за газового баллона ",https://panorama.pub/news/rossijskie-ucenye-dokazali-cto-bolsoj,"В Москве завершил работу международный конгресс «Новые подходы к изучению обстоятельств Большого взрыва», в работе которого приняли участие порядка 300 ведущих специалистов из России, Белоруссии, Ирана, КНР, КНДР и Венесуэлы.Главным событием стал пленарный доклад академика РАН Валерия Фоменко, исследования которого кардинально меняют устоявшиеся представления о возникновении Вселенной.«Причиной Большого взрыва 15 миллиардов лет назад стало нарушение правил эксплуатации хорошо знакомых нам бытовых газовых баллонов –сейчас это можно утверждать с вероятностью, превышающей 100%. Тогда взорвался сосуд вместимостью 55 литров, что запустило цепную реакцию», – сказал Фоменко.Пока отечественным астрофизикам не удалось установить ответственных за эксплуатацию  взорвавшегося баллона лиц, однако благодаря компьютерному моделированию и использованию искусственного интеллекта, личность виновных может быть определена уже в этом году.",1
Учёные объяснили феномен «катающегося шарика» в многоэтажках,https://panorama.pub/news/ucegnyj-obasnil-fenomen-katausegosa-sarika,"Специалисты Отделения физических наук РАН завершили многолетнее исследование причин акустического эффекта, называемого в народе «феноменом катающегося шарика» – шумов неизвестного происхождения в многоквартирных жилых домах.Учёные пришли к выводу, что звук создают инновационные строительные материалы, разработанные одним из советских секретных НИИ в конце 1970-х. Прежде всего речь идёт об арматуре, реагирующей на изменение температуры воздуха.«Фактически это инновационная система звукового оповещения жильцов о работе отопления. Днём арматура прогревается и расширяется, а ночью сжимается, создавая иллюзию игры в кегельбан на верхнем этаже», – пояснил доктор физических наук, директор ведущей в стране компании-застройщика Ефим Сосновский.Учёные подчёркивают, что такое явление в большинстве случаев не представляет опасности.«Это безопасно – если, конечно, звук появляется по вышеописанным причинам, а не из-за тех, о ком мы предпочитаем не говорить... – добавил эксперт. – Но когда этот звук возникает из-за арматуры, то чем он громче, тем качественнее материалы использовались при строительстве. Нет причин волноваться».",1
Русские учёные продемонстрировали императору отечественную нейросеть,https://panorama.pub/news/russkie-ucenye-prodemonstrirovali-imperatoru-otecestvennuu,"Днями и ночами Государь в сладких снах и наяву мечтает о новых свершениях русских учёных мужей. Особенно интересуют его те отрасли, где и познаётся величие нашей державы в сравнении с друзьями и недоброжелателями. К превеликому счастию и волей Божией наши мастера-рукодельцы дают очередной повод для гордости.Чтобы оценить масштаб новой отечественной нейросети «Китеж», Императору пришлось отправиться в Сибирь, ведь эта уникальная махина настолько грандиозна, что тянется от Тюмени до Красносибирска*. Создатели гордости российской науки – бояре Фёдор Рассолов и Савелий Гречкин описали процесс создания Сверхразума.«Плели мы нашу сеть всей страной, кого убедили участвовать словом, а кого и палкой. Труд острожников тоже использовали, не пропадать же им даром, пусть баланду свою отрабатывают», – пояснил лауреат трёх императорских премий, боярин Савелий Гречкин.Бесперебойной работе нейросети способствуют 500 тысяч душ: часть из них держат руками её концы по 12 часов, а затем меняются, часть – отвечает на замысловатые вопросы.«Сейчас учим писать нейросеть басни и стихи, но пока получаются только оды Государю», – услышав речь создателя, Император похлопал по плечу боярина Рассолова.Есть у «Китежа» и своя особенность – сеть натягивается и способна сбивать вражеские летадла.* город, возникший в результате объединения Красноярска и Новосибирска",1
Илон Маск признал фальсификацию американского полёта на Луну,https://panorama.pub/news/ilon-mask-priznal-falsifikaciu-amerikanskogo,"Глава департамента государственной эффективности, миллиардер Илон Маск на брифинге для СМИ обнародовал сведения о Лунной программе США, ранее считавшиеся секретными. После открытия доступа к архивам ЦРУ стало известно о фальсификации полёта на Луну 20 июля 1969 года американским космическим кораблём «Аполлон-11».«Я, честно говоря, и раньше об этом догадывался, да и мой друг Стэнли Кубрик мне косвенно об этом намекал, но теперь мы знаем это точно, как и то, что Нил Армстронг и Базз Олдрин всё лето 1969 года провели на Карибах», – заявил Маск.Предприниматель признал, что из данных ЦРУ также стало известно о секретном полёте на Луну в 1968 году советских космонавтов, о котором не сообщали широкой публике.«Мы даже знаем фамилии этих русских астронавтов – если я не ошибаюсь, это Петров и Башкиров. СССР скрыл данные об их полёте из-за того, что они не смогли установить на Луне красный флаг. СССР знал и о том, что мы не высаживались на Луну, но мы заключили сделку, поэтому никто не узнал о нашем космическом позоре», – резюмировал американский чиновник.",1
"NASA уволило за прогулы астронавтов, застрявших на МКС ",https://panorama.pub/news/nasa-uvolilo-zastravsih-na-mks,"Национальное управление по аэронавтике и исследованию космического пространства США (NASA) приняло решение уволить астронавтов Бутча Уилмора и Суниту Уильямс, которые с июня 2024 года не могут покинуть Международную космическую станцию из-за неисправности корабля Starliner.«Согласно трудовому законодательству, отсутствие на рабочем месте более полугода – это прогул. То, что сотрудники находятся на орбите, не освобождает их от ответственности», – заявил представитель отдела кадров NASA Джон Смит.В качестве компенсации уволенным астронавтам предложили новые вакансии в компании Boeing – тестировщиками систем возвращения на Землю.«Опыт длительного ожидания этих специалистов будет бесценен для улучшения наших космических кораблей», – отметили в пресс-службе компании.",1
